system,attack_type,scenario_group,attack_case,mode,attack_profile,status,decision,error,latency_ms,unauthorized_success,expected_reject,invariant_violated
seccomp,spoof,A,expired_session,seccomp,tamper_session,ok,ALLOW,,6.065,1,1,1
seccomp,spoof,A,session_token_theft,seccomp,tamper_session,error,,agent_id is bound to a different peer identity,2.691,0,1,0
seccomp,spoof,A,fake_session_id,seccomp,tamper_session,ok,ALLOW,,2.306,1,1,1
seccomp,spoof,A,expired_session,seccomp,tamper_session,ok,ALLOW,,2.507,1,1,1
seccomp,spoof,A,session_token_theft,seccomp,tamper_session,error,,agent_id is bound to a different peer identity,1.432,0,1,0
seccomp,spoof,A,fake_session_id,seccomp,tamper_session,ok,ALLOW,,1.689,1,1,1
seccomp,spoof,A,expired_session,seccomp,tamper_session,ok,ALLOW,,2.28,1,1,1
seccomp,spoof,A,session_token_theft,seccomp,tamper_session,error,,agent_id is bound to a different peer identity,1.532,0,1,0
seccomp,spoof,A,fake_session_id,seccomp,tamper_session,ok,ALLOW,,2.441,1,1,1
seccomp,spoof,A,expired_session,seccomp,tamper_session,ok,ALLOW,,2.275,1,1,1
seccomp,spoof,A,session_token_theft,seccomp,tamper_session,error,,agent_id is bound to a different peer identity,1.278,0,1,0
seccomp,spoof,A,fake_session_id,seccomp,tamper_session,ok,ALLOW,,2.729,1,1,1
seccomp,spoof,A,expired_session,seccomp,tamper_session,ok,ALLOW,,4.122,1,1,1
seccomp,spoof,A,session_token_theft,seccomp,tamper_session,error,,agent_id is bound to a different peer identity,1.139,0,1,0
seccomp,spoof,A,fake_session_id,seccomp,tamper_session,ok,ALLOW,,2.86,1,1,1
seccomp,spoof,A,expired_session,seccomp,tamper_session,ok,ALLOW,,3.401,1,1,1
seccomp,spoof,A,session_token_theft,seccomp,tamper_session,error,,agent_id is bound to a different peer identity,4.3,0,1,0
seccomp,spoof,A,fake_session_id,seccomp,tamper_session,ok,ALLOW,,2.302,1,1,1
seccomp,spoof,A,expired_session,seccomp,tamper_session,ok,ALLOW,,5.947,1,1,1
seccomp,spoof,A,session_token_theft,seccomp,tamper_session,error,,agent_id is bound to a different peer identity,1.091,0,1,0
seccomp,spoof,A,fake_session_id,seccomp,tamper_session,ok,ALLOW,,1.79,1,1,1
