sample_index,bare_rtt_ms,full_rtt_ms,lookup_overhead_ms
768,0.007834,0.00675,-0.001084
769,0.007875,0.00825,0.000375
770,0.007959,0.009208,0.001249
771,0.007917,0.008125,0.000208
772,0.007875,0.007167,-0.000708
773,0.008084,0.007,-0.001084
774,0.007875,0.007,-0.000875
775,0.007959,0.006958,-0.001001
776,0.007875,0.009625,0.00175
777,0.007792,0.009375,0.001583
778,0.007917,0.009375,0.001458
779,0.007958,0.009708,0.00175
780,0.007834,0.00825,0.000416
781,0.007875,0.006834,-0.001041
782,0.007917,0.006833,-0.001084
783,0.007917,0.006833,-0.001084
784,0.007917,0.006792,-0.001125
785,0.007834,0.006792,-0.001042
786,0.007958,0.006792,-0.001166
787,0.007916,0.006792,-0.001124
788,0.007833,0.007,-0.000833
789,0.008125,0.006875,-0.00125
790,0.007875,0.006833,-0.001042
791,0.007875,0.006791,-0.001084
792,0.008,0.006792,-0.001208
793,0.007916,0.006708,-0.001208
794,0.007875,0.00675,-0.001125
795,0.007958,0.00675,-0.001208
796,0.007791,0.006875,-0.000916
797,0.007791,0.006833,-0.000958
798,0.007916,0.00675,-0.001166
799,0.007916,0.006708,-0.001208
800,0.007875,0.006875,-0.001
801,0.007875,0.00675,-0.001125
802,0.007834,0.006917,-0.000917
803,0.007834,0.006875,-0.000959
804,0.009,0.007042,-0.001958
805,0.00825,0.006792,-0.001458
806,0.008083,0.006792,-0.001291
807,0.007917,0.006792,-0.001125
808,0.008,0.006792,-0.001208
809,0.007791,0.006792,-0.000999
810,0.007916,0.00675,-0.001166
811,0.007916,0.006792,-0.001124
812,0.007875,0.006791,-0.001084
813,0.007917,0.006833,-0.001084
814,0.007917,0.006834,-0.001083
815,0.007875,0.006708,-0.001167
816,0.007834,0.006916,-0.000918
817,0.007875,0.006792,-0.001083
818,0.007875,0.006875,-0.001
819,0.007833,0.006833,-0.001
820,0.007875,0.007042,-0.000833
821,0.008083,0.006833,-0.00125
822,0.007834,0.006792,-0.001042
823,0.007917,0.006875,-0.001042
824,0.008042,0.006875,-0.001167
825,0.008,0.006916,-0.001084
826,0.007958,0.00675,-0.001208
827,0.007917,0.006792,-0.001125
828,0.007792,0.00675,-0.001042
829,0.007917,0.006709,-0.001208
830,0.007875,0.006792,-0.001083
831,0.007833,0.006875,-0.000958
832,0.008042,0.006791,-0.001251
833,0.007917,0.00675,-0.001167
834,0.007833,0.006875,-0.000958
835,0.008125,0.00675,-0.001375
836,0.008,0.007,-0.001
837,0.008209,0.006791,-0.001418
838,0.008,0.006708,-0.001292
839,0.007958,0.006792,-0.001166
840,0.007916,0.006792,-0.001124
841,0.007916,0.006792,-0.001124
842,0.007875,0.006833,-0.001042
843,0.007875,0.006916,-0.000959
844,0.007875,0.006791,-0.001084
845,0.007917,0.006833,-0.001084
846,0.008042,0.006875,-0.001167
847,0.008084,0.006791,-0.001293
848,0.014042,0.00675,-0.007292
849,0.008125,0.006875,-0.00125
850,0.008042,0.006792,-0.00125
851,0.007959,0.006834,-0.001125
852,0.007917,0.007,-0.000917
853,0.008167,0.006834,-0.001333
854,0.007833,0.006708,-0.001125
855,0.007916,0.006708,-0.001208
856,0.007875,0.00675,-0.001125
857,0.007875,0.00675,-0.001125
858,0.007792,0.006834,-0.000958
859,0.007792,0.006792,-0.001
860,0.007875,0.006833,-0.001042
861,0.007917,0.006791,-0.001126
862,0.008042,0.00675,-0.001292
863,0.007834,0.006792,-0.001042
864,0.007917,0.006708,-0.001209
865,0.007958,0.00675,-0.001208
866,0.007958,0.006917,-0.001041
867,0.007834,0.00675,-0.001084
868,0.007917,0.006958,-0.000959
869,0.008125,0.006792,-0.001333
870,0.007875,0.006792,-0.001083
871,0.007916,0.00675,-0.001166
872,0.007958,0.006833,-0.001125
873,0.007875,0.00675,-0.001125
874,0.007958,0.006791,-0.001167
875,0.007959,0.00675,-0.001209
876,0.007833,0.006667,-0.001166
877,0.008041,0.006834,-0.001207
878,0.007958,0.007542,-0.000416
879,0.007875,0.006875,-0.001
880,0.007958,0.006792,-0.001166
881,0.007875,0.006917,-0.000958
882,0.007875,0.006834,-0.001041
883,0.007833,0.006875,-0.000958
884,0.007875,0.007084,-0.000791
885,0.008083,0.00675,-0.001333
886,0.007875,0.006792,-0.001083
887,0.007833,0.006792,-0.001041
888,0.007875,0.011959,0.004084
889,0.007875,0.007208,-0.000667
890,0.007917,0.006833,-0.001084
891,0.007917,0.006958,-0.000959
892,0.007959,0.006792,-0.001167
893,0.007958,0.006792,-0.001166
894,0.008041,0.006834,-0.001207
895,0.007875,0.00675,-0.001125
896,0.007917,0.006834,-0.001083
897,0.007875,0.006917,-0.000958
898,0.008,0.006792,-0.001208
899,0.007833,0.006833,-0.001
900,0.007875,0.007083,-0.000792
901,0.008083,0.006791,-0.001292
902,0.007917,0.006791,-0.001126
903,0.008,0.006791,-0.001209
904,0.008041,0.00675,-0.001291
905,0.007875,0.006792,-0.001083
906,0.008083,0.006792,-0.001291
907,0.008,0.006792,-0.001208
908,0.007875,0.006792,-0.001083
909,0.007959,0.006667,-0.001292
910,0.007917,0.006709,-0.001208
911,0.007958,0.006708,-0.00125
912,0.007833,0.006833,-0.001
913,0.007834,0.006709,-0.001125
914,0.008,0.006792,-0.001208
915,0.007875,0.00675,-0.001125
916,0.007791,0.007,-0.000791
917,0.008334,0.006708,-0.001626
918,0.007833,0.006833,-0.001
919,0.007958,0.00675,-0.001208
920,0.007917,0.006792,-0.001125
921,0.008,0.006834,-0.001166
922,0.008041,0.00675,-0.001291
923,0.007875,0.006917,-0.000958
924,0.007875,0.006791,-0.001084
925,0.007875,0.006791,-0.001084
926,0.007875,0.006708,-0.001167
927,0.007875,0.00675,-0.001125
928,0.007792,0.006791,-0.001001
929,0.007792,0.006875,-0.000917
930,0.007833,0.00675,-0.001083
931,0.007833,0.006708,-0.001125
932,0.008792,0.007,-0.001792
933,0.008292,0.00675,-0.001542
934,0.007875,0.006792,-0.001083
935,0.007875,0.00675,-0.001125
936,0.007792,0.006875,-0.000917
937,0.007875,0.006833,-0.001042
938,0.007834,0.006791,-0.001043
939,0.007875,0.006791,-0.001084
940,0.007917,0.00675,-0.001167
941,0.008084,0.00675,-0.001334
942,0.008042,0.007,-0.001042
943,0.007834,0.00675,-0.001084
944,0.007875,0.006792,-0.001083
945,0.007875,0.00675,-0.001125
946,0.007959,0.00675,-0.001209
947,0.007917,0.00675,-0.001167
948,0.007875,0.006917,-0.000958
949,0.008083,0.00675,-0.001333
950,0.007917,0.006833,-0.001084
951,0.007834,0.006792,-0.001042
952,0.007709,0.006833,-0.000876
953,0.007792,0.00675,-0.001042
954,0.007792,0.006708,-0.001084
955,0.007792,0.00675,-0.001042
956,0.007875,0.006625,-0.00125
957,0.007917,0.006709,-0.001208
958,0.00775,0.006875,-0.000875
959,0.007958,0.006709,-0.001249
960,0.007959,0.006792,-0.001167
961,0.007958,0.006833,-0.001125
962,0.007916,0.006708,-0.001208
963,0.007875,0.006709,-0.001166
964,0.007917,0.007042,-0.000875
965,0.008208,0.006833,-0.001375
966,0.008,0.006833,-0.001167
967,0.007917,0.006875,-0.001042
968,0.007958,0.006916,-0.001042
969,0.007916,0.00675,-0.001166
970,0.008,0.006875,-0.001125
971,0.007833,0.006833,-0.001
972,0.013958,0.006792,-0.007166
973,0.007959,0.00675,-0.001209
974,0.007958,0.006875,-0.001083
975,0.007959,0.006667,-0.001292
976,0.007958,0.006708,-0.00125
977,0.008041,0.006791,-0.00125
978,0.008,0.00675,-0.00125
979,0.007834,0.006792,-0.001042
980,0.007958,0.007125,-0.000833
981,0.00825,0.00675,-0.0015
982,0.007958,0.006792,-0.001166
983,0.007958,0.006792,-0.001166
984,0.007959,0.006792,-0.001167
985,0.007875,0.00675,-0.001125
986,0.008,0.006834,-0.001166
987,0.007916,0.006833,-0.001083
988,0.007916,0.006875,-0.001041
989,0.007958,0.006792,-0.001166
990,0.00775,0.006792,-0.000958
991,0.007833,0.006792,-0.001041
992,0.008334,0.006792,-0.001542
993,0.007875,0.006791,-0.001084
994,0.007875,0.006917,-0.000958
995,0.008416,0.006833,-0.001583
996,0.007958,0.006958,-0.001
997,0.010167,0.006792,-0.003375
998,0.007959,0.006834,-0.001125
999,0.008,0.006833,-0.001167
1000,0.008,0.00675,-0.00125
1001,0.008083,0.006792,-0.001291
1002,0.008,0.006917,-0.001083
1003,0.007875,0.006709,-0.001166
1004,0.007875,0.007667,-0.000208
1005,0.008333,0.007,-0.001333
1006,0.007917,0.006792,-0.001125
1007,0.007959,0.006792,-0.001167
1008,0.008042,0.006792,-0.00125
1009,0.007875,0.006875,-0.001
1010,0.007834,0.006917,-0.000917
1011,0.007958,0.006792,-0.001166
1012,0.02325,0.007042,-0.016208
1013,0.016667,0.00675,-0.009917
1014,0.008417,0.006833,-0.001584
1015,0.00825,0.00675,-0.0015
1016,0.010083,0.00675,-0.003333
1017,0.008542,0.006792,-0.00175
1018,0.008333,0.006916,-0.001417
1019,0.008125,0.006833,-0.001292
1020,0.008083,0.006834,-0.001249
1021,0.00825,0.006792,-0.001458
1022,0.008125,0.007,-0.001125
1023,0.007958,0.006791,-0.001167
1024,0.008208,0.006708,-0.0015
1025,0.008042,0.006834,-0.001208
1026,0.008083,0.006792,-0.001291
1027,0.008125,0.006917,-0.001208
1028,0.0085,0.007,-0.0015
1029,0.008334,0.006834,-0.0015
1030,0.023333,0.006875,-0.016458
1031,0.009084,0.006792,-0.002292
1032,0.008292,0.011709,0.003417
1033,0.008125,0.007333,-0.000792
1034,0.00825,0.006833,-0.001417
1035,0.008084,0.006916,-0.001168
1036,0.008125,0.006791,-0.001334
1037,0.008459,0.006833,-0.001626
1038,0.008,0.006834,-0.001166
1039,0.008083,0.00675,-0.001333
1040,0.033334,0.006792,-0.026542
1041,0.009,0.006917,-0.002083
1042,0.008166,0.006833,-0.001333
1043,0.008,0.006792,-0.001208
1044,0.008125,0.007084,-0.001041
1045,0.008333,0.006875,-0.001458
1046,0.008,0.006709,-0.001291
1047,0.008083,0.006958,-0.001125
1048,0.008041,0.006791,-0.00125
1049,0.007916,0.006791,-0.001125
1050,0.008,0.006791,-0.001209
1051,0.007958,0.006833,-0.001125
1052,0.007958,0.006875,-0.001083
1053,0.008167,0.006791,-0.001376
1054,0.008,0.00675,-0.00125
1055,0.008125,0.00675,-0.001375
1056,0.008042,0.006792,-0.00125
1057,0.008042,0.006834,-0.001208
1058,0.007958,0.006708,-0.00125
1059,0.008,0.006875,-0.001125
1060,0.00975,0.007042,-0.002708
1061,0.008459,0.006833,-0.001626
1062,0.008042,0.00675,-0.001292
1063,0.008,0.006875,-0.001125
1064,0.008,0.00675,-0.00125
1065,0.008,0.006833,-0.001167
1066,0.008041,0.006792,-0.001249
1067,0.008,0.006917,-0.001083
1068,0.007958,0.006709,-0.001249
1069,0.008,0.006792,-0.001208
1070,0.007958,0.006792,-0.001166
1071,0.008084,0.006834,-0.00125
1072,0.008,0.00675,-0.00125
1073,0.007959,0.006791,-0.001168
1074,0.007958,0.006833,-0.001125
1075,0.007916,0.006709,-0.001207
1076,0.008083,0.007,-0.001083
1077,0.008209,0.006792,-0.001417
1078,0.007833,0.006792,-0.001041
1079,0.007875,0.006959,-0.000916
1080,0.008,0.006833,-0.001167
1081,0.007916,0.006791,-0.001125
1082,0.008,0.006791,-0.001209
1083,0.008,0.006875,-0.001125
1084,0.008042,0.006792,-0.00125
1085,0.015584,0.006792,-0.008792
1086,0.008542,0.006833,-0.001709
1087,0.008083,0.006792,-0.001291
1088,0.008,0.006792,-0.001208
1089,0.008084,0.006709,-0.001375
1090,0.008,0.006792,-0.001208
1091,0.007917,0.00675,-0.001167
1092,0.007917,0.007,-0.000917
1093,0.008084,0.006791,-0.001293
1094,0.007917,0.006875,-0.001042
1095,0.008208,0.006792,-0.001416
1096,0.007833,0.006792,-0.001041
1097,0.007834,0.00675,-0.001084
1098,0.007667,0.006875,-0.000792
1099,0.007625,0.006833,-0.000792
1100,0.007542,0.006834,-0.000708
1101,0.007542,0.006917,-0.000625
1102,0.007792,0.006792,-0.001
1103,0.007792,0.006917,-0.000875
1104,0.007625,0.00675,-0.000875
1105,0.00775,0.006667,-0.001083
1106,0.007625,0.006792,-0.000833
1107,0.007708,0.006834,-0.000874
1108,0.007666,0.007,-0.000666
1109,0.008041,0.006792,-0.001249
1110,0.007666,0.006709,-0.000957
1111,0.007625,0.006708,-0.000917
1112,0.007667,0.006666,-0.001001
1113,0.007667,0.006792,-0.000875
1114,0.007792,0.00675,-0.001042
1115,0.007625,0.006792,-0.000833
1116,0.00775,0.006792,-0.000958
1117,0.007708,0.006792,-0.000916
1118,0.007709,0.00675,-0.000959
1119,0.007625,0.00675,-0.000875
1120,0.007667,0.006792,-0.000875
1121,0.007584,0.00675,-0.000834
1122,0.007667,0.00675,-0.000917
1123,0.007625,0.006708,-0.000917
1124,0.007625,0.007084,-0.000541
1125,0.007833,0.006875,-0.000958
1126,0.007667,0.006792,-0.000875
1127,0.007709,0.00675,-0.000959
1128,0.007667,0.00675,-0.000917
1129,0.007625,0.006833,-0.000792
1130,0.007584,0.006833,-0.000751
1131,0.00775,0.006792,-0.000958
1132,0.007625,0.007667,4.2e-05
1133,0.007541,0.006917,-0.000624
1134,0.007583,0.006667,-0.000916
1135,0.007667,0.006792,-0.000875
1136,0.007625,0.006709,-0.000916
1137,0.007666,0.006792,-0.000874
1138,0.007667,0.00675,-0.000917
1139,0.007583,0.006709,-0.000874
1140,0.007583,0.006917,-0.000666
1141,0.008084,0.006833,-0.001251
1142,0.007709,0.006792,-0.000917
1143,0.007667,0.006833,-0.000834
1144,0.007708,0.006791,-0.000917
1145,0.007792,0.00675,-0.001042
1146,0.007667,0.006833,-0.000834
1147,0.007667,0.00675,-0.000917
1148,0.007667,0.006792,-0.000875
1149,0.007625,0.006833,-0.000792
1150,0.007792,0.006791,-0.001001
1151,0.007666,0.006833,-0.000833
1152,0.007792,0.006792,-0.001
1153,0.00775,0.006792,-0.000958
1154,0.00775,0.006792,-0.000958
1155,0.00775,0.006875,-0.000875
1156,0.007791,0.007041,-0.00075
1157,0.008,0.006791,-0.001209
1158,0.007667,0.006792,-0.000875
1159,0.00775,0.006792,-0.000958
1160,0.007709,0.006584,-0.001125
1161,0.007667,0.006833,-0.000834
1162,0.00775,0.006833,-0.000917
1163,0.007875,0.006791,-0.001084
1164,0.00775,0.006833,-0.000917
1165,0.007875,0.006834,-0.001041
1166,0.007625,0.006792,-0.000833
1167,0.007583,0.006834,-0.000749
1168,0.007791,0.006792,-0.000999
1169,0.007625,0.006792,-0.000833
1170,0.007667,0.00675,-0.000917
1171,0.007667,0.006834,-0.000833
1172,0.007833,0.007,-0.000833
1173,0.007917,0.00675,-0.001167
1174,0.007666,0.006708,-0.000958
1175,0.007708,0.006792,-0.000916
1176,0.007834,0.00675,-0.001084
1177,0.007625,0.011834,0.004209
1178,0.007667,0.006833,-0.000834
1179,0.007709,0.007041,-0.000668
1180,0.008042,0.006791,-0.001251
1181,0.007708,0.006833,-0.000875
1182,0.008083,0.006834,-0.001249
1183,0.007667,0.006833,-0.000834
1184,0.007917,0.00675,-0.001167
1185,0.007958,0.006834,-0.001124
1186,0.007666,0.00675,-0.000916
1187,0.007791,0.006959,-0.000832
1188,0.008791,0.006958,-0.001833
1189,0.00825,0.006875,-0.001375
1190,0.00825,0.00675,-0.0015
1191,0.007958,0.006916,-0.001042
1192,0.00775,0.006833,-0.000917
1193,0.008125,0.006709,-0.001416
1194,0.007791,0.006792,-0.000999
1195,0.007708,0.00675,-0.000958
1196,0.008209,0.00675,-0.001459
1197,0.007708,0.006875,-0.000833
1198,0.00775,0.006917,-0.000833
1199,0.008125,0.006917,-0.001208
1200,0.007709,0.006792,-0.000917
1201,0.007667,0.006834,-0.000833
1202,0.007708,0.006875,-0.000833
1203,0.00775,0.006792,-0.000958
1204,0.007792,0.007042,-0.00075
1205,0.007875,0.006709,-0.001166
1206,0.007791,0.006667,-0.001124
1207,0.0205,0.00675,-0.01375
1208,0.008666,0.006833,-0.001833
1209,0.007833,0.006834,-0.000999
1210,0.008709,0.006917,-0.001792
1211,0.007708,0.006792,-0.000916
1212,0.00775,0.006792,-0.000958
1213,0.007708,0.006875,-0.000833
1214,0.008167,0.006792,-0.001375
1215,0.00775,0.006875,-0.000875
1216,0.008125,0.006792,-0.001333
1217,0.007833,0.006834,-0.000999
1218,0.007625,0.006667,-0.000958
1219,0.00775,0.006792,-0.000958
1220,0.007792,0.007125,-0.000667
1221,0.007959,0.006875,-0.001084
1222,0.007667,0.006792,-0.000875
1223,0.007667,0.006834,-0.000833
1224,0.007584,0.006833,-0.000751
1225,0.007833,0.006708,-0.001125
1226,0.007625,0.006875,-0.00075
1227,0.007583,0.006791,-0.000792
1228,0.007583,0.006791,-0.000792
1229,0.007625,0.006959,-0.000666
1230,0.007625,0.009291,0.001666
1231,0.00775,0.008875,0.001125
1232,0.007708,0.007041,-0.000667
1233,0.00775,0.006916,-0.000834
1234,0.00775,0.006833,-0.000917
1235,0.007709,0.006875,-0.000834
1236,0.007625,0.007791,0.000166
1237,0.007917,0.00975,0.001833
1238,0.007875,0.009417,0.001542
1239,0.007708,0.009375,0.001667
1240,0.007667,0.009833,0.002166
1241,0.007667,0.007333,-0.000334
1242,0.00775,0.006708,-0.001042
1243,0.008125,0.00675,-0.001375
1244,0.007708,0.006791,-0.000917
1245,0.007708,0.006791,-0.000917
1246,0.00775,0.006792,-0.000958
1247,0.00775,0.00675,-0.001
1248,0.007625,0.006792,-0.000833
1249,0.007667,0.006792,-0.000875
1250,0.007667,0.006833,-0.000834
1251,0.007625,0.006834,-0.000791
1252,0.007709,0.007042,-0.000667
1253,0.008083,0.006792,-0.001291
1254,0.007667,0.006709,-0.000958
1255,0.007667,0.006792,-0.000875
1256,0.007625,0.006875,-0.00075
1257,0.007708,0.00675,-0.000958
1258,0.007708,0.006916,-0.000792
1259,0.007625,0.006916,-0.000709
1260,0.007792,0.007583,-0.000209
1261,0.007583,0.006916,-0.000667
1262,0.007625,0.006708,-0.000917
1263,0.007625,0.00675,-0.000875
1264,0.0075,0.006875,-0.000625
1265,0.007583,0.00675,-0.000833
1266,0.007625,0.00675,-0.000875
1267,0.007708,0.006916,-0.000792
1268,0.00775,0.007,-0.00075
1269,0.007833,0.00675,-0.001083
1270,0.007708,0.006916,-0.000792
1271,0.007667,0.00725,-0.000417
1272,0.007625,0.006833,-0.000792
1273,0.007625,0.006791,-0.000834
1274,0.007666,0.007291,-0.000375
1275,0.007666,0.007,-0.000666
1276,0.007708,0.006833,-0.000875
1277,0.007625,0.006875,-0.00075
1278,0.007625,0.006792,-0.000833
1279,0.007708,0.006792,-0.000916
1280,0.007708,0.006834,-0.000874
1281,0.007625,0.006708,-0.000917
1282,0.007541,0.00675,-0.000791
1283,0.007583,0.006792,-0.000791
1284,0.007584,0.006958,-0.000626
1285,0.007875,0.00675,-0.001125
1286,0.007625,0.006834,-0.000791
1287,0.007833,0.006792,-0.001041
1288,0.00775,0.006792,-0.000958
1289,0.00775,0.006792,-0.000958
1290,0.007625,0.00675,-0.000875
1291,0.007708,0.006667,-0.001041
1292,0.007625,0.006792,-0.000833
1293,0.007625,0.006709,-0.000916
1294,0.007708,0.006792,-0.000916
1295,0.007708,0.00675,-0.000958
1296,0.007625,0.00675,-0.000875
1297,0.007708,0.006791,-0.000917
1298,0.007667,0.006875,-0.000792
1299,0.007709,0.00675,-0.000959
1300,0.007708,0.006959,-0.000749
1301,0.007916,0.00675,-0.001166
1302,0.007667,0.006917,-0.00075
1303,0.007708,0.00675,-0.000958
1304,0.007666,0.006708,-0.000958
1305,0.007666,0.006792,-0.000874
1306,0.007583,0.006792,-0.000791
1307,0.007584,0.00675,-0.000834
1308,0.007625,0.006833,-0.000792
1309,0.007625,0.006792,-0.000833
1310,0.007625,0.00675,-0.000875
1311,0.007542,0.006791,-0.000751
1312,0.007542,0.006708,-0.000834
1313,0.007625,0.006875,-0.00075
1314,0.008875,0.00675,-0.002125
1315,0.007916,0.00675,-0.001166
1316,0.007708,0.007042,-0.000666
1317,0.007834,0.00675,-0.001084
1318,0.007542,0.012125,0.004583
1319,0.007542,0.007083,-0.000459
1320,0.007667,0.006833,-0.000834
1321,0.007625,0.006792,-0.000833
1322,0.007666,0.006834,-0.000832
1323,0.007625,0.006917,-0.000708
1324,0.00775,0.006875,-0.000875
1325,0.007667,0.006792,-0.000875
1326,0.011083,0.006958,-0.004125
1327,0.007792,0.00675,-0.001042
1328,0.007667,0.006833,-0.000834
1329,0.00775,0.00675,-0.001
1330,0.007667,0.006833,-0.000834
1331,0.007667,0.006875,-0.000792
1332,0.007709,0.006958,-0.000751
1333,0.007875,0.006833,-0.001042
1334,0.007625,0.006792,-0.000833
1335,0.007625,0.006834,-0.000791
1336,0.01675,0.006792,-0.009958
1337,0.007875,0.006792,-0.001083
1338,0.007625,0.006834,-0.000791
1339,0.007666,0.006792,-0.000874
1340,0.007708,0.00675,-0.000958
1341,0.007709,0.006875,-0.000834
1342,0.007667,0.006875,-0.000792
1343,0.007708,0.006792,-0.000916
1344,0.007666,0.006834,-0.000832
1345,0.00775,0.006833,-0.000917
1346,0.007708,0.006708,-0.001
1347,0.007667,0.00675,-0.000917
1348,0.007667,0.006958,-0.000709
1349,0.007959,0.006834,-0.001125
1350,0.007834,0.006792,-0.001042
1351,0.007625,0.006833,-0.000792
1352,0.007584,0.006791,-0.000793
1353,0.007667,0.006833,-0.000834
1354,0.007542,0.00675,-0.000792
1355,0.007625,0.006666,-0.000959
1356,0.007625,0.006708,-0.000917
1357,0.007583,0.006667,-0.000916
1358,0.007667,0.00675,-0.000917
1359,0.007625,0.006791,-0.000834
1360,0.007583,0.006708,-0.000875
1361,0.007625,0.00675,-0.000875
1362,0.007708,0.006958,-0.00075
1363,0.007709,0.006834,-0.000875
1364,0.007667,0.007125,-0.000542
1365,0.007958,0.006917,-0.001041
1366,0.007708,0.00675,-0.000958
1367,0.007708,0.006875,-0.000833
1368,0.007584,0.006708,-0.000876
1369,0.0075,0.006875,-0.000625
1370,0.007625,0.006833,-0.000792
1371,0.007583,0.006791,-0.000792
1372,0.007709,0.006833,-0.000876
1373,0.007667,0.006875,-0.000792
1374,0.007583,0.006708,-0.000875
1375,0.007625,0.006834,-0.000791
1376,0.007583,0.006792,-0.000791
1377,0.007583,0.006833,-0.00075
1378,0.007584,0.006833,-0.000751
1379,0.007625,0.006792,-0.000833
1380,0.007625,0.007,-0.000625
1381,0.007833,0.006875,-0.000958
1382,0.007583,0.006792,-0.000791
1383,0.007584,0.006834,-0.00075
1384,0.007625,0.006833,-0.000792
1385,0.007583,0.006875,-0.000708
1386,0.007625,0.006792,-0.000833
1387,0.007625,0.006959,-0.000666
