iteration,decision,reason,thread_ms
8032,DENY,hash_mismatch,0.232
8033,DENY,hash_mismatch,0.010
8034,DENY,hash_mismatch,0.172
8035,DENY,hash_mismatch,0.010
8036,DENY,hash_mismatch,0.076
8037,DENY,hash_mismatch,0.010
8038,DENY,hash_mismatch,0.117
8039,DENY,hash_mismatch,0.010
8040,DENY,hash_mismatch,0.090
8041,DENY,hash_mismatch,0.010
8042,DENY,hash_mismatch,0.188
8043,DENY,hash_mismatch,0.016
8044,DENY,hash_mismatch,0.012
8045,DENY,hash_mismatch,0.009
8046,DENY,hash_mismatch,0.080
8047,DENY,hash_mismatch,0.010
8048,DENY,hash_mismatch,0.157
8049,DENY,hash_mismatch,0.010
8050,DENY,hash_mismatch,0.340
8051,DENY,hash_mismatch,0.065
8052,DENY,hash_mismatch,0.011
8053,DENY,hash_mismatch,0.234
8054,DENY,hash_mismatch,0.011
8055,DENY,hash_mismatch,0.080
8056,DENY,hash_mismatch,0.010
8057,DENY,hash_mismatch,1.266
8058,DENY,hash_mismatch,0.010
8059,DENY,hash_mismatch,0.148
8060,DENY,hash_mismatch,0.010
8061,DENY,hash_mismatch,0.099
8062,DENY,hash_mismatch,0.014
8063,DENY,hash_mismatch,0.009
8064,DENY,hash_mismatch,0.077
8065,DENY,hash_mismatch,0.018
8066,DENY,hash_mismatch,0.014
8067,DENY,hash_mismatch,0.009
8068,DENY,hash_mismatch,0.110
8069,DENY,hash_mismatch,0.022
8070,DENY,hash_mismatch,0.153
8071,DENY,hash_mismatch,0.014
8072,DENY,hash_mismatch,0.152
8073,DENY,hash_mismatch,0.013
8074,DENY,hash_mismatch,0.214
8075,DENY,hash_mismatch,0.013
8076,DENY,hash_mismatch,0.090
8077,DENY,hash_mismatch,0.013
8078,DENY,hash_mismatch,0.088
8079,DENY,hash_mismatch,0.012
8080,DENY,hash_mismatch,0.183
8081,DENY,hash_mismatch,0.013
8082,DENY,hash_mismatch,0.109
8083,DENY,hash_mismatch,0.013
8084,DENY,hash_mismatch,0.090
8085,DENY,hash_mismatch,0.013
8086,DENY,hash_mismatch,0.262
8087,DENY,hash_mismatch,0.013
8088,DENY,hash_mismatch,0.105
8089,DENY,hash_mismatch,0.013
8090,DENY,hash_mismatch,0.418
8091,DENY,hash_mismatch,0.013
8092,DENY,hash_mismatch,0.090
8093,DENY,hash_mismatch,0.013
8094,DENY,hash_mismatch,0.116
8095,DENY,hash_mismatch,0.012
8096,DENY,hash_mismatch,0.125
8097,DENY,hash_mismatch,0.013
8098,DENY,hash_mismatch,0.203
8099,DENY,hash_mismatch,0.013
8100,DENY,hash_mismatch,0.214
8101,DENY,hash_mismatch,0.018
8102,DENY,hash_mismatch,0.015
8103,DENY,hash_mismatch,0.012
8104,DENY,hash_mismatch,0.085
8105,DENY,hash_mismatch,0.012
8106,DENY,hash_mismatch,0.118
8107,DENY,hash_mismatch,0.021
8108,DENY,hash_mismatch,0.012
8109,DENY,hash_mismatch,0.240
8110,DENY,hash_mismatch,0.013
8111,DENY,hash_mismatch,0.108
8112,DENY,hash_mismatch,0.017
8113,DENY,hash_mismatch,0.132
8114,DENY,hash_mismatch,0.013
8115,DENY,hash_mismatch,0.173
8116,DENY,hash_mismatch,0.013
8117,DENY,hash_mismatch,0.133
8118,DENY,hash_mismatch,0.013
8119,DENY,hash_mismatch,0.077
8120,DENY,hash_mismatch,0.013
8121,DENY,hash_mismatch,0.270
8122,DENY,hash_mismatch,0.013
8123,DENY,hash_mismatch,0.192
8124,DENY,hash_mismatch,0.013
8125,DENY,hash_mismatch,0.063
8126,DENY,hash_mismatch,0.013
8127,DENY,hash_mismatch,0.156
8128,DENY,hash_mismatch,0.012
8129,DENY,hash_mismatch,0.066
8130,DENY,hash_mismatch,0.013
8131,DENY,hash_mismatch,0.062
8132,DENY,hash_mismatch,0.013
8133,DENY,hash_mismatch,0.187
8134,DENY,hash_mismatch,0.013
8135,DENY,hash_mismatch,0.260
8136,DENY,hash_mismatch,0.013
8137,DENY,hash_mismatch,0.088
8138,DENY,hash_mismatch,0.013
8139,DENY,hash_mismatch,0.333
8140,DENY,hash_mismatch,0.013
8141,DENY,hash_mismatch,0.089
8142,DENY,hash_mismatch,0.013
8143,DENY,hash_mismatch,0.107
8144,DENY,hash_mismatch,0.013
8145,DENY,hash_mismatch,0.126
8146,DENY,hash_mismatch,0.013
8147,DENY,hash_mismatch,0.089
8148,DENY,hash_mismatch,0.012
8149,DENY,hash_mismatch,0.091
8150,DENY,hash_mismatch,0.013
8151,DENY,hash_mismatch,0.128
8152,DENY,hash_mismatch,0.013
8153,DENY,hash_mismatch,0.138
8154,DENY,hash_mismatch,0.015
8155,DENY,hash_mismatch,0.213
8156,DENY,hash_mismatch,0.013
8157,DENY,hash_mismatch,0.110
8158,DENY,hash_mismatch,0.013
8159,DENY,hash_mismatch,0.238
8160,DENY,hash_mismatch,0.013
8161,DENY,hash_mismatch,0.120
8162,DENY,hash_mismatch,0.013
8163,DENY,hash_mismatch,0.162
8164,DENY,hash_mismatch,0.013
8165,DENY,hash_mismatch,0.187
8166,DENY,hash_mismatch,0.013
8167,DENY,hash_mismatch,0.368
8168,DENY,hash_mismatch,0.013
8169,DENY,hash_mismatch,0.330
8170,DENY,hash_mismatch,0.010
8171,DENY,hash_mismatch,0.065
8172,DENY,hash_mismatch,0.017
8173,DENY,hash_mismatch,0.014
8174,DENY,hash_mismatch,0.012
8175,DENY,hash_mismatch,0.124
8176,DENY,hash_mismatch,0.010
8177,DENY,hash_mismatch,0.195
8178,DENY,hash_mismatch,0.014
8179,DENY,hash_mismatch,0.378
8180,DENY,hash_mismatch,0.013
8181,DENY,hash_mismatch,0.395
8182,DENY,hash_mismatch,0.013
8183,DENY,hash_mismatch,0.110
8184,DENY,hash_mismatch,0.013
8185,DENY,hash_mismatch,0.148
8186,DENY,hash_mismatch,0.013
8187,DENY,hash_mismatch,0.130
8188,DENY,hash_mismatch,0.013
8189,DENY,hash_mismatch,0.308
8190,DENY,hash_mismatch,0.013
8191,DENY,hash_mismatch,0.112
8192,DENY,hash_mismatch,0.012
8193,DENY,hash_mismatch,0.254
8194,DENY,hash_mismatch,0.142
8195,DENY,hash_mismatch,0.013
8196,DENY,hash_mismatch,0.093
8197,DENY,hash_mismatch,0.016
8198,DENY,hash_mismatch,0.015
8199,DENY,hash_mismatch,0.012
8200,DENY,hash_mismatch,0.114
8201,DENY,hash_mismatch,0.013
8202,DENY,hash_mismatch,0.089
8203,DENY,hash_mismatch,0.013
8204,DENY,hash_mismatch,0.139
8205,DENY,hash_mismatch,0.013
8206,DENY,hash_mismatch,0.083
8207,DENY,hash_mismatch,0.012
8208,DENY,hash_mismatch,0.013
8209,DENY,hash_mismatch,0.009
8210,DENY,hash_mismatch,0.011
8211,DENY,hash_mismatch,0.009
8212,DENY,hash_mismatch,0.888
8213,DENY,hash_mismatch,0.011
8214,DENY,hash_mismatch,0.364
8215,DENY,hash_mismatch,0.010
8216,DENY,hash_mismatch,0.113
8217,DENY,hash_mismatch,0.010
8218,DENY,hash_mismatch,0.063
8219,DENY,hash_mismatch,0.010
8220,DENY,hash_mismatch,0.079
8221,DENY,hash_mismatch,0.010
8222,DENY,hash_mismatch,0.061
8223,DENY,hash_mismatch,0.010
8224,DENY,hash_mismatch,0.079
8225,DENY,hash_mismatch,0.010
8226,DENY,hash_mismatch,0.063
8227,DENY,hash_mismatch,0.010
8228,DENY,hash_mismatch,0.063
8229,DENY,hash_mismatch,0.014
8230,DENY,hash_mismatch,0.011
8231,DENY,hash_mismatch,0.009
8232,DENY,hash_mismatch,0.070
8233,DENY,hash_mismatch,0.009
8234,DENY,hash_mismatch,0.061
8235,DENY,hash_mismatch,0.010
8236,DENY,hash_mismatch,0.121
8237,DENY,hash_mismatch,0.021
8238,DENY,hash_mismatch,0.012
8239,DENY,hash_mismatch,0.011
8240,DENY,hash_mismatch,0.057
8241,DENY,hash_mismatch,0.010
8242,DENY,hash_mismatch,0.185
8243,DENY,hash_mismatch,0.013
8244,DENY,hash_mismatch,0.009
8245,DENY,hash_mismatch,0.053
8246,DENY,hash_mismatch,0.010
8247,DENY,hash_mismatch,0.186
8248,DENY,hash_mismatch,0.010
8249,DENY,hash_mismatch,0.119
8250,DENY,hash_mismatch,0.009
8251,DENY,hash_mismatch,0.117
8252,DENY,hash_mismatch,0.010
8253,DENY,hash_mismatch,0.098
8254,DENY,hash_mismatch,0.010
8255,DENY,hash_mismatch,0.116
8256,DENY,hash_mismatch,0.010
8257,DENY,hash_mismatch,0.249
8258,DENY,hash_mismatch,0.009
8259,DENY,hash_mismatch,0.077
8260,DENY,hash_mismatch,0.009
8261,DENY,hash_mismatch,0.009
8262,DENY,hash_mismatch,0.011
8263,DENY,hash_mismatch,0.012
8264,DENY,hash_mismatch,0.012
8265,DENY,hash_mismatch,0.012
8266,DENY,hash_mismatch,0.012
8267,DENY,hash_mismatch,0.012
8268,DENY,hash_mismatch,0.009
8269,DENY,hash_mismatch,0.174
8270,DENY,hash_mismatch,0.010
8271,DENY,hash_mismatch,0.162
8272,DENY,hash_mismatch,0.012
8273,DENY,hash_mismatch,0.009
8274,DENY,hash_mismatch,0.328
8275,DENY,hash_mismatch,0.010
8276,DENY,hash_mismatch,0.667
8277,DENY,hash_mismatch,0.010
8278,DENY,hash_mismatch,0.071
8279,DENY,hash_mismatch,0.009
8280,DENY,hash_mismatch,0.417
8281,DENY,hash_mismatch,0.016
8282,DENY,hash_mismatch,0.027
8283,DENY,hash_mismatch,0.095
8284,DENY,hash_mismatch,0.017
8285,DENY,hash_mismatch,0.125
8286,DENY,hash_mismatch,0.017
8287,DENY,hash_mismatch,0.015
8288,DENY,hash_mismatch,0.013
8289,DENY,hash_mismatch,0.329
8290,DENY,hash_mismatch,0.016
8291,DENY,hash_mismatch,0.014
8292,DENY,hash_mismatch,0.012
8293,DENY,hash_mismatch,0.078
8294,DENY,hash_mismatch,0.017
8295,DENY,hash_mismatch,0.015
8296,DENY,hash_mismatch,0.013
8297,DENY,hash_mismatch,0.061
8298,DENY,hash_mismatch,0.014
8299,DENY,hash_mismatch,0.012
8300,DENY,hash_mismatch,0.011
8301,DENY,hash_mismatch,0.403
8302,DENY,hash_mismatch,0.010
8303,DENY,hash_mismatch,0.057
8304,DENY,hash_mismatch,0.014
8305,DENY,hash_mismatch,0.013
8306,DENY,hash_mismatch,0.012
8307,DENY,hash_mismatch,0.287
8308,DENY,hash_mismatch,0.013
8309,DENY,hash_mismatch,0.089
8310,DENY,hash_mismatch,0.012
8311,DENY,hash_mismatch,0.088
8312,DENY,hash_mismatch,0.012
8313,DENY,hash_mismatch,0.088
8314,DENY,hash_mismatch,0.012
8315,DENY,hash_mismatch,0.087
8316,DENY,hash_mismatch,0.013
8317,DENY,hash_mismatch,0.117
8318,DENY,hash_mismatch,0.013
8319,DENY,hash_mismatch,0.088
8320,DENY,hash_mismatch,0.013
8321,DENY,hash_mismatch,0.091
8322,DENY,hash_mismatch,0.013
8323,DENY,hash_mismatch,0.102
8324,DENY,hash_mismatch,0.217
8325,DENY,hash_mismatch,0.017
8326,DENY,hash_mismatch,0.014
8327,DENY,hash_mismatch,0.012
8328,DENY,hash_mismatch,0.299
8329,DENY,hash_mismatch,0.013
8330,DENY,hash_mismatch,0.184
8331,DENY,hash_mismatch,0.013
8332,DENY,hash_mismatch,0.068
8333,DENY,hash_mismatch,0.012
8334,DENY,hash_mismatch,0.062
8335,DENY,hash_mismatch,0.013
8336,DENY,hash_mismatch,0.183
8337,DENY,hash_mismatch,0.013
8338,DENY,hash_mismatch,0.107
8339,DENY,hash_mismatch,0.013
8340,DENY,hash_mismatch,0.275
8341,DENY,hash_mismatch,0.013
8342,DENY,hash_mismatch,0.133
8343,DENY,hash_mismatch,0.013
8344,DENY,hash_mismatch,0.090
8345,DENY,hash_mismatch,0.013
8346,DENY,hash_mismatch,0.113
8347,DENY,hash_mismatch,0.017
8348,DENY,hash_mismatch,0.052
8349,DENY,hash_mismatch,0.070
8350,DENY,hash_mismatch,0.013
8351,DENY,hash_mismatch,0.129
8352,DENY,hash_mismatch,0.013
8353,DENY,hash_mismatch,0.088
8354,DENY,hash_mismatch,0.013
8355,DENY,hash_mismatch,0.073
8356,DENY,hash_mismatch,0.019
8357,DENY,hash_mismatch,0.015
8358,DENY,hash_mismatch,0.012
8359,DENY,hash_mismatch,0.130
8360,DENY,hash_mismatch,0.013
8361,DENY,hash_mismatch,0.156
8362,DENY,hash_mismatch,0.053
8363,DENY,hash_mismatch,0.012
8364,DENY,hash_mismatch,0.125
8365,DENY,hash_mismatch,0.012
8366,DENY,hash_mismatch,0.063
8367,DENY,hash_mismatch,0.017
8368,DENY,hash_mismatch,0.015
8369,DENY,hash_mismatch,0.009
8370,DENY,hash_mismatch,0.085
8371,DENY,hash_mismatch,0.013
8372,DENY,hash_mismatch,0.081
8373,DENY,hash_mismatch,0.013
8374,DENY,hash_mismatch,0.107
8375,DENY,hash_mismatch,0.012
8376,DENY,hash_mismatch,0.146
8377,DENY,hash_mismatch,0.013
8378,DENY,hash_mismatch,0.062
8379,DENY,hash_mismatch,0.013
8380,DENY,hash_mismatch,0.095
8381,DENY,hash_mismatch,0.013
8382,DENY,hash_mismatch,0.229
8383,DENY,hash_mismatch,0.013
8384,DENY,hash_mismatch,0.076
8385,DENY,hash_mismatch,0.013
8386,DENY,hash_mismatch,0.389
8387,DENY,hash_mismatch,0.013
8388,DENY,hash_mismatch,0.324
8389,DENY,hash_mismatch,0.009
8390,DENY,hash_mismatch,0.087
8391,DENY,hash_mismatch,0.013
8392,DENY,hash_mismatch,0.131
8393,DENY,hash_mismatch,0.013
8394,DENY,hash_mismatch,0.087
8395,DENY,hash_mismatch,0.014
8396,DENY,hash_mismatch,0.128
8397,DENY,hash_mismatch,0.013
8398,DENY,hash_mismatch,0.201
8399,DENY,hash_mismatch,0.013
8400,DENY,hash_mismatch,0.125
8401,DENY,hash_mismatch,0.013
8402,DENY,hash_mismatch,0.142
8403,DENY,hash_mismatch,0.013
8404,DENY,hash_mismatch,0.229
8405,DENY,hash_mismatch,0.013
8406,DENY,hash_mismatch,0.060
8407,DENY,hash_mismatch,0.013
8408,DENY,hash_mismatch,0.146
8409,DENY,hash_mismatch,0.015
8410,DENY,hash_mismatch,0.239
8411,DENY,hash_mismatch,0.013
8412,DENY,hash_mismatch,0.089
8413,DENY,hash_mismatch,0.013
8414,DENY,hash_mismatch,0.218
8415,DENY,hash_mismatch,0.013
8416,DENY,hash_mismatch,0.157
8417,DENY,hash_mismatch,0.013
8418,DENY,hash_mismatch,0.075
8419,DENY,hash_mismatch,0.016
8420,DENY,hash_mismatch,0.017
8421,DENY,hash_mismatch,0.012
8422,DENY,hash_mismatch,0.130
8423,DENY,hash_mismatch,0.013
8424,DENY,hash_mismatch,0.243
8425,DENY,hash_mismatch,0.016
8426,DENY,hash_mismatch,0.020
8427,DENY,hash_mismatch,0.013
8428,DENY,hash_mismatch,0.212
8429,DENY,hash_mismatch,0.013
8430,DENY,hash_mismatch,0.107
8431,DENY,hash_mismatch,0.013
8432,DENY,hash_mismatch,0.142
8433,DENY,hash_mismatch,0.013
8434,DENY,hash_mismatch,0.071
8435,DENY,hash_mismatch,0.013
8436,DENY,hash_mismatch,0.088
8437,DENY,hash_mismatch,0.013
8438,DENY,hash_mismatch,0.067
8439,DENY,hash_mismatch,0.012
8440,DENY,hash_mismatch,0.129
8441,DENY,hash_mismatch,0.016
8442,DENY,hash_mismatch,0.012
8443,DENY,hash_mismatch,0.012
8444,DENY,hash_mismatch,0.159
8445,DENY,hash_mismatch,0.013
8446,DENY,hash_mismatch,0.136
8447,DENY,hash_mismatch,0.013
8448,DENY,hash_mismatch,0.196
8449,DENY,hash_mismatch,0.012
8450,DENY,hash_mismatch,0.089
8451,DENY,hash_mismatch,0.013
8452,DENY,hash_mismatch,0.069
8453,DENY,hash_mismatch,0.016
8454,DENY,hash_mismatch,0.015
8455,DENY,hash_mismatch,0.012
8456,DENY,hash_mismatch,0.056
8457,DENY,hash_mismatch,0.013
8458,DENY,hash_mismatch,0.091
8459,DENY,hash_mismatch,0.013
8460,DENY,hash_mismatch,0.226
8461,DENY,hash_mismatch,0.013
8462,DENY,hash_mismatch,0.356
8463,DENY,hash_mismatch,0.013
8464,DENY,hash_mismatch,0.070
8465,DENY,hash_mismatch,0.012
8466,DENY,hash_mismatch,0.272
8467,DENY,hash_mismatch,0.013
8468,DENY,hash_mismatch,0.225
8469,DENY,hash_mismatch,0.013
8470,DENY,hash_mismatch,0.199
8471,DENY,hash_mismatch,0.012
8472,DENY,hash_mismatch,0.216
8473,DENY,hash_mismatch,0.013
8474,DENY,hash_mismatch,0.108
8475,DENY,hash_mismatch,0.013
8476,DENY,hash_mismatch,0.093
8477,DENY,hash_mismatch,0.013
8478,DENY,hash_mismatch,0.123
8479,DENY,hash_mismatch,0.013
8480,DENY,hash_mismatch,0.013
8481,DENY,hash_mismatch,0.009
8482,DENY,hash_mismatch,0.094
8483,DENY,hash_mismatch,0.010
8484,DENY,hash_mismatch,0.057
8485,DENY,hash_mismatch,0.010
8486,DENY,hash_mismatch,0.105
8487,DENY,hash_mismatch,0.010
8488,DENY,hash_mismatch,0.087
8489,DENY,hash_mismatch,0.012
8490,DENY,hash_mismatch,0.175
8491,DENY,hash_mismatch,0.010
8492,DENY,hash_mismatch,0.119
8493,DENY,hash_mismatch,0.010
8494,DENY,hash_mismatch,0.062
8495,DENY,hash_mismatch,0.010
8496,DENY,hash_mismatch,0.062
8497,DENY,hash_mismatch,0.010
8498,DENY,hash_mismatch,0.077
8499,DENY,hash_mismatch,0.010
8500,DENY,hash_mismatch,0.089
8501,DENY,hash_mismatch,0.048
8502,DENY,hash_mismatch,0.011
8503,DENY,hash_mismatch,0.009
8504,DENY,hash_mismatch,0.056
8505,DENY,hash_mismatch,0.010
8506,DENY,hash_mismatch,0.185
8507,DENY,hash_mismatch,0.023
8508,DENY,hash_mismatch,0.009
8509,DENY,hash_mismatch,0.011
8510,DENY,hash_mismatch,0.009
8511,DENY,hash_mismatch,0.011
8512,DENY,hash_mismatch,0.009
8513,DENY,hash_mismatch,0.012
8514,DENY,hash_mismatch,0.009
8515,DENY,hash_mismatch,0.011
8516,DENY,hash_mismatch,0.009
8517,DENY,hash_mismatch,0.011
8518,DENY,hash_mismatch,0.009
8519,DENY,hash_mismatch,0.011
8520,DENY,hash_mismatch,0.009
8521,DENY,hash_mismatch,0.011
8522,DENY,hash_mismatch,0.009
8523,DENY,hash_mismatch,0.011
8524,DENY,hash_mismatch,0.009
8525,DENY,hash_mismatch,0.011
8526,DENY,hash_mismatch,0.009
8527,DENY,hash_mismatch,0.011
8528,DENY,hash_mismatch,0.008
8529,DENY,hash_mismatch,0.011
8530,DENY,hash_mismatch,0.009
8531,DENY,hash_mismatch,0.011
8532,DENY,hash_mismatch,0.009
8533,DENY,hash_mismatch,0.011
8534,DENY,hash_mismatch,0.008
8535,DENY,hash_mismatch,0.011
8536,DENY,hash_mismatch,0.010
8537,DENY,hash_mismatch,0.099
8538,DENY,hash_mismatch,0.010
8539,DENY,hash_mismatch,0.116
8540,DENY,hash_mismatch,0.010
8541,DENY,hash_mismatch,0.118
8542,DENY,hash_mismatch,0.009
8543,DENY,hash_mismatch,0.239
8544,DENY,hash_mismatch,0.013
8545,DENY,hash_mismatch,0.013
8546,DENY,hash_mismatch,0.011
8547,DENY,hash_mismatch,0.012
8548,DENY,hash_mismatch,0.011
8549,DENY,hash_mismatch,0.067
8550,DENY,hash_mismatch,0.011
8551,DENY,hash_mismatch,0.082
8552,DENY,hash_mismatch,0.010
8553,DENY,hash_mismatch,0.078
8554,DENY,hash_mismatch,0.010
8555,DENY,hash_mismatch,0.077
8556,DENY,hash_mismatch,0.010
8557,DENY,hash_mismatch,0.108
8558,DENY,hash_mismatch,0.010
8559,DENY,hash_mismatch,0.107
8560,DENY,hash_mismatch,0.010
8561,DENY,hash_mismatch,0.378
8562,DENY,hash_mismatch,0.011
8563,DENY,hash_mismatch,0.013
8564,DENY,hash_mismatch,0.009
8565,DENY,hash_mismatch,0.019
8566,DENY,hash_mismatch,0.012
8567,DENY,hash_mismatch,0.012
8568,DENY,hash_mismatch,0.009
8569,DENY,hash_mismatch,0.011
8570,DENY,hash_mismatch,0.009
8571,DENY,hash_mismatch,0.011
8572,DENY,hash_mismatch,0.009
8573,DENY,hash_mismatch,0.052
8574,DENY,hash_mismatch,0.010
8575,DENY,hash_mismatch,0.077
8576,DENY,hash_mismatch,0.009
8577,DENY,hash_mismatch,0.058
8578,DENY,hash_mismatch,0.010
8579,DENY,hash_mismatch,0.324
8580,DENY,hash_mismatch,0.010
8581,DENY,hash_mismatch,0.062
8582,DENY,hash_mismatch,0.010
8583,DENY,hash_mismatch,0.059
8584,DENY,hash_mismatch,0.010
8585,DENY,hash_mismatch,0.076
8586,DENY,hash_mismatch,0.010
8587,DENY,hash_mismatch,0.105
8588,DENY,hash_mismatch,0.013
8589,DENY,hash_mismatch,0.021
8590,DENY,hash_mismatch,0.011
8591,DENY,hash_mismatch,0.012
8592,DENY,hash_mismatch,0.009
8593,DENY,hash_mismatch,0.011
8594,DENY,hash_mismatch,0.009
8595,DENY,hash_mismatch,0.011
8596,DENY,hash_mismatch,0.009
8597,DENY,hash_mismatch,0.011
8598,DENY,hash_mismatch,0.009
8599,DENY,hash_mismatch,0.011
8600,DENY,hash_mismatch,0.009
8601,DENY,hash_mismatch,0.011
8602,DENY,hash_mismatch,0.009
8603,DENY,hash_mismatch,0.011
8604,DENY,hash_mismatch,0.009
8605,DENY,hash_mismatch,0.011
8606,DENY,hash_mismatch,0.009
8607,DENY,hash_mismatch,0.147
8608,DENY,hash_mismatch,0.010
8609,DENY,hash_mismatch,0.095
8610,DENY,hash_mismatch,0.010
8611,DENY,hash_mismatch,0.135
8612,DENY,hash_mismatch,0.010
8613,DENY,hash_mismatch,0.053
8614,DENY,hash_mismatch,0.010
8615,DENY,hash_mismatch,0.062
8616,DENY,hash_mismatch,0.013
8617,DENY,hash_mismatch,0.072
8618,DENY,hash_mismatch,0.017
8619,DENY,hash_mismatch,0.015
8620,DENY,hash_mismatch,0.009
8621,DENY,hash_mismatch,0.063
8622,DENY,hash_mismatch,0.021
8623,DENY,hash_mismatch,0.014
8624,DENY,hash_mismatch,0.013
8625,DENY,hash_mismatch,0.009
8626,DENY,hash_mismatch,0.023
8627,DENY,hash_mismatch,0.017
8628,DENY,hash_mismatch,0.011
8629,DENY,hash_mismatch,0.124
8630,DENY,hash_mismatch,0.013
8631,DENY,hash_mismatch,0.090
8632,DENY,hash_mismatch,0.013
8633,DENY,hash_mismatch,0.067
8634,DENY,hash_mismatch,0.013
8635,DENY,hash_mismatch,0.146
8636,DENY,hash_mismatch,0.013
8637,DENY,hash_mismatch,0.136
8638,DENY,hash_mismatch,0.013
8639,DENY,hash_mismatch,0.175
8640,DENY,hash_mismatch,0.013
8641,DENY,hash_mismatch,0.258
8642,DENY,hash_mismatch,0.013
8643,DENY,hash_mismatch,0.072
8644,DENY,hash_mismatch,0.014
8645,DENY,hash_mismatch,0.172
8646,DENY,hash_mismatch,0.013
8647,DENY,hash_mismatch,0.159
8648,DENY,hash_mismatch,0.013
8649,DENY,hash_mismatch,0.165
8650,DENY,hash_mismatch,0.013
8651,DENY,hash_mismatch,0.091
8652,DENY,hash_mismatch,0.010
8653,DENY,hash_mismatch,0.429
8654,DENY,hash_mismatch,0.013
8655,DENY,hash_mismatch,0.118
8656,DENY,hash_mismatch,0.013
8657,DENY,hash_mismatch,0.089
8658,DENY,hash_mismatch,0.013
8659,DENY,hash_mismatch,0.235
8660,DENY,hash_mismatch,0.013
8661,DENY,hash_mismatch,0.061
8662,DENY,hash_mismatch,0.009
8663,DENY,hash_mismatch,0.159
8664,DENY,hash_mismatch,0.015
8665,DENY,hash_mismatch,0.362
8666,DENY,hash_mismatch,0.013
8667,DENY,hash_mismatch,0.175
8668,DENY,hash_mismatch,0.013
8669,DENY,hash_mismatch,0.160
8670,DENY,hash_mismatch,0.013
8671,DENY,hash_mismatch,0.127
8672,DENY,hash_mismatch,0.014
8673,DENY,hash_mismatch,0.139
8674,DENY,hash_mismatch,0.013
8675,DENY,hash_mismatch,0.096
8676,DENY,hash_mismatch,0.013
8677,DENY,hash_mismatch,0.248
8678,DENY,hash_mismatch,0.013
8679,DENY,hash_mismatch,0.118
8680,DENY,hash_mismatch,0.013
8681,DENY,hash_mismatch,0.198
8682,DENY,hash_mismatch,0.013
8683,DENY,hash_mismatch,0.078
8684,DENY,hash_mismatch,0.014
8685,DENY,hash_mismatch,0.115
8686,DENY,hash_mismatch,0.016
8687,DENY,hash_mismatch,0.011
8688,DENY,hash_mismatch,0.125
8689,DENY,hash_mismatch,0.013
8690,DENY,hash_mismatch,0.264
8691,DENY,hash_mismatch,0.013
8692,DENY,hash_mismatch,0.084
8693,DENY,hash_mismatch,0.013
8694,DENY,hash_mismatch,0.117
8695,DENY,hash_mismatch,0.013
8696,DENY,hash_mismatch,0.281
8697,DENY,hash_mismatch,0.013
8698,DENY,hash_mismatch,0.068
8699,DENY,hash_mismatch,0.012
8700,DENY,hash_mismatch,0.120
8701,DENY,hash_mismatch,0.013
8702,DENY,hash_mismatch,0.090
8703,DENY,hash_mismatch,0.013
8704,DENY,hash_mismatch,0.157
8705,DENY,hash_mismatch,0.013
8706,DENY,hash_mismatch,0.164
8707,DENY,hash_mismatch,0.017
8708,DENY,hash_mismatch,0.010
8709,DENY,hash_mismatch,0.056
8710,DENY,hash_mismatch,0.010
8711,DENY,hash_mismatch,0.299
8712,DENY,hash_mismatch,0.013
8713,DENY,hash_mismatch,0.092
8714,DENY,hash_mismatch,0.013
8715,DENY,hash_mismatch,0.108
8716,DENY,hash_mismatch,0.013
8717,DENY,hash_mismatch,0.108
8718,DENY,hash_mismatch,0.013
8719,DENY,hash_mismatch,0.135
8720,DENY,hash_mismatch,0.013
8721,DENY,hash_mismatch,0.154
8722,DENY,hash_mismatch,0.013
8723,DENY,hash_mismatch,0.080
8724,DENY,hash_mismatch,0.013
8725,DENY,hash_mismatch,0.087
8726,DENY,hash_mismatch,0.013
8727,DENY,hash_mismatch,0.117
8728,DENY,hash_mismatch,0.013
8729,DENY,hash_mismatch,0.094
8730,DENY,hash_mismatch,0.013
8731,DENY,hash_mismatch,0.130
8732,DENY,hash_mismatch,0.013
8733,DENY,hash_mismatch,0.069
8734,DENY,hash_mismatch,0.012
8735,DENY,hash_mismatch,0.091
8736,DENY,hash_mismatch,0.013
8737,DENY,hash_mismatch,0.157
8738,DENY,hash_mismatch,0.013
8739,DENY,hash_mismatch,0.060
8740,DENY,hash_mismatch,0.013
8741,DENY,hash_mismatch,0.091
8742,DENY,hash_mismatch,0.013
8743,DENY,hash_mismatch,0.133
8744,DENY,hash_mismatch,0.031
8745,DENY,hash_mismatch,0.012
8746,DENY,hash_mismatch,0.011
8747,DENY,hash_mismatch,0.012
8748,DENY,hash_mismatch,0.012
8749,DENY,hash_mismatch,0.088
8750,DENY,hash_mismatch,0.016
8751,DENY,hash_mismatch,0.015
8752,DENY,hash_mismatch,0.012
8753,DENY,hash_mismatch,0.114
8754,DENY,hash_mismatch,0.013
8755,DENY,hash_mismatch,0.188
8756,DENY,hash_mismatch,0.013
8757,DENY,hash_mismatch,0.089
8758,DENY,hash_mismatch,0.013
8759,DENY,hash_mismatch,0.208
8760,DENY,hash_mismatch,0.013
8761,DENY,hash_mismatch,0.069
8762,DENY,hash_mismatch,0.012
8763,DENY,hash_mismatch,0.213
8764,DENY,hash_mismatch,0.013
8765,DENY,hash_mismatch,0.180
8766,DENY,hash_mismatch,0.013
8767,DENY,hash_mismatch,0.134
